Longitude,Latitude,Station Name,Climate ID,Temp (°C),Dew Point Temp (°C),Rel Hum (%),Precip. Amount (mm),Wind Dir (10s deg),Wind Spd (km/h),Visibility (km),Stn Press (kPa),Hmdx,Wind Chill,Weather,Date/Time
-79.4,43.63,TORONTO CITY CENTRE,6158359,20.2,18.8,91.0,0.0,,0.0,2.4,100.32,27.0,,Fog,2023-07-01 02:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,19.0,18.4,96.0,0.0,,4.0,2.0,100.31,,,Fog,2023-07-01 03:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,19.5,18.6,94.0,0.0,26.0,5.0,2.4,100.26,,,Fog,2023-07-01 04:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,18.9,18.3,96.0,0.0,,0.0,1.6,100.28,,,Fog,2023-07-01 05:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,19.9,19.3,96.0,0.0,12.0,11.0,1.6,100.32,,,Fog,2023-07-01 06:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,21.2,19.9,92.0,0.0,10.0,5.0,2.0,100.31,29.0,,Fog,2023-07-01 07:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,22.4,19.2,82.0,0.0,17.0,8.0,6.4,100.33,29.0,,Haze,2023-07-01 08:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,22.9,19.6,81.0,0.0,20.0,5.0,9.7,100.29,30.0,,Haze,2023-07-01 09:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,23.3,20.3,83.0,0.0,22.0,8.0,9.7,100.28,31.0,,Haze,2023-07-01 10:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,24.4,20.4,78.0,0.0,26.0,11.0,9.7,100.3,32.0,,Haze,2023-07-01 11:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,26.7,20.0,66.0,0.0,21.0,9.0,16.1,100.25,34.0,,,2023-07-01 12:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,27.3,21.0,68.0,0.0,16.0,8.0,16.1,100.15,36.0,,,2023-07-01 13:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,26.6,21.4,73.0,0.0,6.0,17.0,16.1,100.11,35.0,,,2023-07-01 14:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,28.1,18.3,55.0,0.0,11.0,11.0,16.1,100.11,34.0,,,2023-07-01 15:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,28.0,19.8,61.0,0.0,12.0,8.0,16.1,100.09,35.0,,,2023-07-01 16:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,26.2,19.9,68.0,0.0,11.0,11.0,16.1,100.07,34.0,,,2023-07-01 17:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,24.1,19.2,74.0,0.0,22.0,8.0,16.1,100.07,31.0,,,2023-07-01 18:00:00-04:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,22.9,21.1,90.0,0.0,6.0,17.0,6.4,100.03,31.0,,Fog,2023-07-01 19:00:00-04:00
